sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
SMOC1,0.37725298797911155,0.4245690798054102,0.047316091826298645
CES1,0.5559717639966029,0.5329923191490659,0.022979444847537
C6orf176,0.14155386755617547,0.288221446769767,0.14666757921359155
SLC5A8,0.21367829711166447,0.31831056894063253,0.10463227182896806
GJB2,0.5796222922763863,0.3774709472938354,0.20215134498255088
TNNC1,0.34772755946101375,0.5556088360234926,0.2078812765624789
CXCL14,0.5874582111586498,0.5155304488418606,0.07192776231678921
CCNA1,0.4992688012578294,0.2752466407311653,0.22402216052666413
C4BPB,0.14333194039315736,0.48199927042223534,0.338667330029078
DDC,0.22280420268245588,0.3135926805083418,0.09078847782588595
C1orf173,0.31178348104140985,0.3595787785497032,0.047795297508293366
IYD,0.21193870088247008,0.4933704114490281,0.281431710566558
RIMS2,0.48842771618995034,0.23074878656751655,0.25767892962243377
FGF19,0.16743574294237804,0.11321805422972671,0.05421768871265133
MRAP2,0.5517178997833806,0.25620130461923035,0.29551659516415024
GAGE4,0.09919977800733412,0.045965784663913364,0.05323399334342076
DACT2,0.47706454560814116,0.4499418076913495,0.02712273791679165
FEZF1,0.3443204373730731,0.33596777953774226,0.008352657835330846
DEFB1,0.4757437011165364,0.3299840988394456,0.14575960227709078
C8B,0.1407149291827236,0.3003738200772457,0.15965889089452212
COL2A1,0.21669699015303365,0.1715865433785974,0.045110446774436236
TPRXL,0.551092889484287,0.15060533220364633,0.40048755728064067
HTR3A,0.19984827875542516,0.3799315541713769,0.18008327541595176
GPR110,0.48435242206457735,0.5945841421327132,0.11023172006813581
AMBP,0.123067312664392,0.30274009632779,0.17967278366339798
DQX1,0.599463539772672,0.23590430096601656,0.3635592388066554
SHISA3,0.23024840425264725,0.37505001827891227,0.144801614026265
C12orf36,0.28827614469271035,0.15420302854803314,0.1340731161446772
FOXL2,0.3841813241945912,0.10464104697783493,0.2795402772167563
SLC6A3,0.1659421430278443,0.35972416671596363,0.19378202368811934
GAGE2D,0.11714528246132344,0.03871677474835467,0.07842850771296878
DNAH9,0.3164346944764382,0.3355845386497401,0.0191498441733019
HPN,0.4082222881252445,0.6800905145362979,0.27186822641105335
ADCY8,0.20486102690336452,0.11170326715163446,0.09315775975173006
HR,0.6353635266437061,0.33578310202397366,0.29958042461973244
H19,0.4404425793653334,0.395087339686669,0.045355239678664394
SLC5A1,0.44003784171468746,0.3692638440249521,0.07077399768973536
LYPD3,0.6057797739481324,0.3534919664771218,0.25228780747101065
SNTN,0.30085321514054386,0.44140259741175375,0.1405493822712099
C7,0.491478255615819,0.6068210692789283,0.11534281366310933
CLEC2L,0.366069599887566,0.1843001662118072,0.1817694336757588
NCCRP1,0.5146940421818657,0.32813503448044323,0.18655900770142242
CDHR1,0.5774810702705786,0.2102537251019511,0.36722734516862754
HOXD10,0.4633537567839131,0.19861150388989618,0.2647422528940169
CPA4,0.4024471905725449,0.1294786902087126,0.2729685003638323
NKX2-5,0.3047151133247329,0.04374711833148003,0.26096799499325285
RORC,0.4579643309103554,0.759411406239606,0.30144707532925064
HTR2C,0.3633644033485095,0.16043354423108241,0.2029308591174271
GTSF1,0.29440645415382616,0.289974131102656,0.0044323230511701395
IL20RB,0.521818226357935,0.30902540321481053,0.21279282314312442
MAGEC1,0.14101754977799227,0.16496256650587263,0.023945016727880353
ARSE,0.34692497059868116,0.6100742109118704,0.26314924031318926
SNX31,0.3358861606940762,0.07752418276235383,0.25836197793172233
CAPN9,0.2820011415359434,0.4591647747939425,0.1771636332579991
SERPINB11,0.280694092962168,0.08684246649568327,0.19385162646648474
POPDC3,0.47641966751008363,0.2998053565695812,0.17661431094050245
C4orf31,0.4634252912027654,0.6897508071860254,0.22632551598326006
CDHR4,0.19118503220479785,0.2947172961132892,0.10353226390849132
ABCC2,0.29330554627478655,0.335913596435571,0.04260805016078445
VSNL1,0.6942434565783623,0.369341285192349,0.3249021713860133
GNG4,0.5247587428670318,0.3762127102444787,0.14854603262255311
C19orf59,0.40422712154118484,0.5073727082048158,0.103145586663631
HBB,0.44954906398125055,0.5090844230221214,0.05953535904087087
TMEM190,0.2074940717534347,0.28250975777093074,0.07501568601749603
GPR115,0.5880820373379315,0.4068230938937292,0.1812589434442023
SEMA3E,0.3773059444040032,0.5258972056352986,0.1485912612312954
KRT7,0.5091375432196015,0.7405509381055174,0.23141339488591595
SALL1,0.343295641127263,0.12209741265103513,0.2211982284762279
FBN3,0.27428392535067797,0.3401030634504126,0.06581913809973461
PRSS3,0.3260630491156383,0.2785847991655117,0.047478249950126616
C6,0.23259457059312064,0.35563448314947416,0.12303991255635352
TMEM59L,0.25564847475495756,0.4397548182430392,0.18410634348808164
LOC339535,0.4698055981220516,0.3348827487337533,0.1349228493882983
FZD10,0.5560333279273917,0.39797972490013517,0.15805360302725652
CT45A5,0.163970953326713,0.0303037902824437,0.1336671630442693
TF,0.26623972153651493,0.30148296289971693,0.035243241363202005
ATP13A4,0.5351347992330342,0.626244314857482,0.0911095156244478
ENPP3,0.2421068102263505,0.4461664042996705,0.20405959407332003
GFRA3,0.35730128818229856,0.5003384570131308,0.14303716883083228
